"SITE","LINE","B","Na","Mg","Al","P","K","Ca","Mn","Fe","Co","Cu","Zn","As","Se","Rb","Sr","Mo","Cd"
"MO","539",3.02001073,18.97781506,1356.474392,75.15653942,293.6308073,70209.3149,1271.649353,60.20516674,37.82562909,0.075349244,4.573229235,5.485100268,0.018366375,0.03900937,2.403738298,6.965028572,0.043742256,0.006356442
"MO","54",3.992474917,16.16542478,1139.722763,67.82789157,380.0385054,62006.55998,1304.264657,48.71801439,33.66795026,0.045786302,3.225784605,6.944313133,0.012739142,NA,1.576561059,7.172405911,0.042516104,0.03033501
"MO","540",4.02387866,21.13514317,1033.256935,89.89237328,957.3471776,72846.39816,1555.86561,88.10853786,44.92600219,0.079733219,5.393875317,9.138069364,0.015144823,NA,3.01697268,9.431289741,0.073073592,0.035369719
"MO","541",2.92824227,12.35441528,1124.188947,59.43387506,359.2489005,60272.75133,1855.850723,115.1613507,27.15006113,0.12236826,9.52360252,11.1849761,0.018905256,NA,2.623644113,11.79473486,0.041872812,0.0410334
"MO","542",3.834647777,19.87566369,1562.077785,87.49860046,436.782706,77974.57436,1482.485209,88.2294148,31.45067112,0.111232912,8.274419851,8.373193232,0.000448402,NA,2.592400072,8.533187797,0.04825398,0.017581007
"MO","544",3.31878189,17.03681591,915.5635719,87.68686042,527.6519011,70214.04719,1132.214978,99.24782368,31.21238178,0.19114639,8.512280678,13.45809452,0.003415535,NA,3.560261577,7.694503592,0.060656103,0.021612088
"MO","545",2.471605076,57.97205794,1186.284189,76.45976153,714.5089002,80834.47287,1554.935737,80.39453189,34.52415463,0.103870028,8.299082671,13.63734419,0.006960151,0.070042117,2.720468534,9.347192122,0.048884849,0.014500764
"MO","546",3.125209168,20.82376589,1205.971387,48.77023395,454.3618336,53709.20755,894.1371739,66.57541312,41.02779935,0.062412152,5.002636472,10.69596527,0.014705445,NA,2.227291329,5.694768847,0.071897393,0.026333565
"MO","547",2.02567376,25.16911298,1222.500768,62.84752939,536.178361,38802.65943,1067.202661,87.5600802,34.4711194,0.218076752,8.407680471,9.615683397,0.017096102,NA,1.902938189,7.32009167,0.039481927,0.056308582
"MO","548",2.961837764,47.15377056,1565.979328,123.3203992,363.8618498,36624.96559,1299.931514,68.37386401,NA,NA,14.21547513,15.79861154,0.006478756,NA,3.183178774,8.787103025,0.079192123,0.022595615
"MO","549",4.27196785,38.31310935,799.8080849,78.86845356,559.6280601,59976.38654,1172.010251,55.19647212,27.56551954,0.114374554,9.78119819,19.4743414,0.005453083,NA,2.535022376,7.549692107,0.090175887,0.010389608
"MO","55",2.054291332,37.48252256,1285.764745,60.57825458,357.4376542,56288.29718,1495.487838,107.4380808,31.14429063,0.101801839,7.310019648,13.0455649,0.005291583,0.005986532,2.22033383,8.745456829,0.085092709,0.041525489
"MO","552",2.840913298,26.67610122,689.2834812,65.16733071,458.1617422,57548.23575,645.2140461,66.71254033,39.68379193,0.047284481,6.978593689,10.32416681,0.010225465,NA,2.23908234,3.996228438,0.041254191,0.039415367
"MO","553",3.34613177,21.92485954,922.3050934,69.69411268,572.830553,70418.5744,1166.616141,67.22081086,30.04281644,0.089328158,5.912127092,12.89869187,0.018002287,NA,1.911536881,7.188908604,0.042761335,0.020010118
"MO","555",NA,44.07353194,1031.15292,99.29072505,388.2097579,222.5447467,2182.272006,84.84429947,30.8366209,0.098889873,4.845241854,NA,0.024128358,0.048610093,3.347939701,10.66848747,0.054178764,0.01018583
"MO","558",NA,NA,1228.538206,88.53274424,383.0257654,19663.82911,1362.173065,78.20859434,28.83906287,NA,NA,13.64796186,NA,NA,1.804861391,9.104643952,0.078357123,0.028124546
"MO","559",4.441647819,23.25857593,1651.048977,90.24701761,417.067847,59447.50676,1444.393276,75.8199588,30.01852262,NA,9.509556482,13.83297756,0.010590002,NA,2.514141003,8.329606127,0.043656362,0.031328429
"MO","562",0.376760766,14.85765836,847.1776409,67.50206201,229.9960785,34277.50247,675.4407299,81.35666562,20.41528601,0.200546062,7.432027462,7.995205782,NA,NA,1.715126434,5.064129118,0.025632981,0.022834442
"MO","563",NA,34.93075089,1361.893135,121.9742627,350.1757915,176.4309722,2073.519792,131.5114021,33.14370057,0.108826669,5.992428076,14.69932555,0.033671957,0.037167768,2.819390828,NA,0.032744655,0.030878809
"MO","564",2.93067428,68.21937867,911.9735924,63.96830806,421.1102793,96518.67126,1069.621098,56.91618242,30.52152847,0.062832164,7.809614121,15.41427342,0.016852983,0.049044452,2.239373364,6.510164031,0.058989099,0.003591299
"MO","565",4.289733094,13.6222245,1134.22195,83.79014764,154.3628171,13885.59916,1647.351317,70.26447543,20.86681155,0.088628676,3.110694758,5.835786872,NA,NA,1.662914191,8.861119059,0.030194757,0.042303538
"MO","566",NA,20.61453629,789.1987122,NA,433.8863121,84750.87358,1398.307996,44.08230965,52.77217307,0.059690695,3.153072307,8.974821534,0.022762998,0.045178628,1.763914104,13.77757104,0.055792197,0.005642108
"MO","567",3.726848126,NA,1033.245416,70.11291919,448.939813,83604.77193,1390.721304,55.73012552,49.10229805,0.071235157,4.310724808,9.856149248,0.01881569,0.037240681,1.834085079,7.761712328,0.063335502,0.007090582
"MO","569",2.911475456,40.03046911,1035.989849,71.15688893,604.4955078,98520.06447,1679.135037,108.0338976,36.28841248,0.090810159,12.06566698,12.224733,0.015784344,0.060055521,2.448829537,10.21581965,0.066938732,0.008978756
"MO","57",0.283140274,14.10903018,1089.167694,70.8314097,323.0157346,39659.70313,1687.401578,84.45740777,22.7371356,0.319568979,9.030513343,12.27382801,NA,NA,2.08896085,10.18093226,0.047353763,0.022276648
"MO","570",2.839649082,11.99954684,1500.097191,55.71225553,526.6213772,88119.85737,2032.744629,103.986109,25.83240123,0.345360569,8.967189906,15.58939051,0.006603888,NA,2.094289995,13.23257062,0.048964489,0.050886533
"MO","571",1.827123139,NA,1343.477224,74.40992973,759.5927836,57962.09304,1194.960705,54.76279575,38.68450575,0.042624073,4.522496591,11.16452408,0.010613636,NA,2.197882262,6.59297778,0.058760934,0.024750218
"MO","572",2.132040759,71.16294434,982.9556839,94.68776901,641.8061328,69740.65342,1273.13353,50.51461993,49.69795869,0.101429046,5.718990762,10.53405309,0.009543638,NA,1.770920491,5.905775276,0.055678709,0.027305364
"MO","573",1.91443996,17.07771773,816.1204292,55.46692428,305.5743194,60026.16219,1173.451306,55.86119226,23.83064423,0.040553277,4.94902418,8.50890936,0.005225785,NA,2.983915864,7.186839393,0.03059341,0.030076096
"MO","574",1.909551899,12.93412155,1272.311535,78.16292065,634.7111697,99065.80142,1328.833385,61.79649682,32.94949387,0.105839731,6.913832049,6.42798834,0.011837127,0.040714789,2.360783992,7.689011975,0.071698651,0.005269387
"MO","576",3.025992383,NA,956.4323527,80.98744561,394.2405861,39334.04342,1341.155774,58.45394193,62.43521654,NA,9.696442298,12.95470158,0.004858462,NA,3.281443742,7.084932199,0.083194681,0.023034471
"MO","578",2.046843943,13.92402256,1164.631554,85.33964976,590.6359582,147.654985,1104.931447,70.0669776,32.72956719,0.120369531,6.874031935,8.828350179,0.014118111,0.017785054,3.240883076,6.852626827,0.04798468,0.011365205
"MO","579",5.725584948,23.91959179,1040.889066,53.77404954,512.3778768,38019.9284,1463.625672,76.80219084,22.7707275,0.088065147,6.502077004,9.722923857,NA,NA,2.134160517,9.504635024,0.040151423,0.028080605
"MO","581",2.851441379,8.838928034,1213.761199,82.0604584,474.4330553,49085.61877,1328.276737,135.3267656,33.28906414,0.14772714,9.499241839,14.37978161,0.003984301,NA,1.944881594,8.402772911,0.056505057,0.030443798
"MO","583",3.103487213,14.95479545,1324.197877,103.0372158,616.8096456,42742.63291,1732.680452,73.88888945,28.23488517,0.116970584,6.971613205,9.519746102,0.001647188,NA,1.872407566,10.00010432,0.110523818,0.056099088
"MO","584",2.62741811,35.23311535,1010.013526,60.79590066,681.1762819,65751.85558,1002.104721,58.73522404,33.40413859,0.068128974,5.692282944,11.40665059,0.009046388,NA,2.791468367,6.347287129,0.051791055,0.021282484
"MO","585",2.667951447,24.10380031,887.1351352,114.3499762,287.4577378,31900.69751,1239.168506,45.9159474,30.61138681,0.10398049,7.536544681,6.079590983,0.008151746,NA,1.449855436,7.779103112,0.042141793,0.012194468
"MO","586",2.660855613,NA,1674.088727,62.93371213,485.9716077,93711.84723,1979.034489,129.0837627,31.25412973,0.313271669,8.429967588,15.51361638,0.016385828,0.002127298,2.951407932,13.06291521,0.04088301,0.032103107
"MO","588",3.580048737,33.01973821,1213.135326,73.74539488,314.7241424,50219.68646,1636.137954,93.83738122,26.67842325,0.184758934,8.224566099,8.694576778,0.002519526,NA,2.087194831,10.35624193,0.048227655,0.04360157
"MO","589",2.395366118,24.93021927,1389.203,101.5173291,583.6889642,26302.33565,1248.902432,82.89503914,37.80459733,NA,14.50548007,12.98413063,0.000420167,NA,2.285231899,8.918650793,0.060411639,0.031141852
"MO","59",2.357099554,16.45321553,1238.491653,76.83193639,467.4962007,65757.86329,1104.242333,64.91114369,47.63969394,0.036300624,3.273219247,9.701680788,0.015956933,NA,2.105957614,7.200881183,0.067211868,0.026596656
"MO","592",2.424800781,18.12004497,977.7296878,53.46548559,805.823863,37563.41481,1419.163385,69.90610834,4.098694263,0.122131903,6.841667718,8.601825124,NA,NA,2.998602919,8.431248992,0.041930541,0.036201366
"MO","593",2.846289234,21.32729879,877.9667767,81.04825465,533.5411046,94347.25127,1046.98152,52.86231666,37.72527177,0.155963056,7.011288412,12.15568848,0.015252591,0.017984566,2.628513053,7.102972902,0.058222878,0.007769049
"MO","594",0.2497504,25.54708406,970.6591856,106.9006578,417.6565996,35523.32344,1634.269849,82.06935403,22.8980388,0.092934726,5.826637122,13.48080944,0.00148759,NA,2.358542846,8.846472063,0.069276419,0.025755961
"MO","595",2.599103693,45.64157991,865.1238371,86.87713421,511.8612514,64517.96698,1275.40147,79.46531528,40.7178308,0.127289166,7.825436054,14.22866577,0.006311306,NA,2.691832664,7.528988531,0.086171179,0.018480415
"MO","596",3.60374602,14.1383171,1045.01544,68.15106173,412.3810855,64072.42344,1351.361128,111.6249418,25.22803188,0.09134116,12.28631087,12.78847807,NA,NA,2.448134371,8.724708296,0.075516355,0.044329129
"MO","599",2.783697475,73.17726133,840.3018771,97.01526251,513.5130978,26290.07401,1520.570498,75.34469021,40.11524258,0.142354422,10.64776185,14.39197436,0.008737817,NA,1.178386741,8.586979362,0.066762616,0.015915673
"MO","60",3.605810553,26.5022607,1748.629258,50.5532931,329.2465828,61572.05261,1062.211445,81.9892591,33.53997675,0.197342315,8.846199694,11.84303785,0.006348878,NA,2.884580958,7.849328631,0.032788796,0.020460528
"MO","600",3.667938621,28.88567287,1194.249939,49.1440164,377.1692246,52931.80693,1297.417273,98.18181784,19.45628602,0.102211783,7.054177876,11.22296776,0.000993214,NA,3.822752198,9.101654158,0.038761304,0.018547636
"MO","602",2.641892298,43.68009585,968.0476508,75.87153312,357.3186395,94389.33223,1743.525181,100.2292826,31.11217873,0.229895162,14.12527541,NA,0.010521457,NA,3.480816787,10.3235526,0.080530737,0.019788949
"MO","604",2.201327679,30.90167071,1117.8724,77.54388201,908.6873239,84801.65312,1806.497828,52.77420235,44.40540982,0.367670251,13.74800596,NA,0.010843059,0.0381603,3.297445755,7.89802845,0.058548109,0.015361807
"MO","605",1.567671253,46.31637423,802.1537138,59.80034773,550.4852704,71556.46907,1258.433187,52.51013884,40.18002979,0.042002566,4.047167424,8.95311088,0.012818189,NA,2.455732772,8.418383224,0.071021618,0.02879045
"MO","606",2.851481104,27.12656236,1519.622149,96.27718833,678.7706862,102521.6732,1758.931928,92.60000346,38.51225862,0.082569267,7.355884675,NA,0.021956726,0.033117433,2.82443149,8.717003718,0.09492387,0.014783285
"MO","608",2.914447822,33.96995683,992.1285724,NA,439.3478974,65261.83607,1748.759201,51.98254284,NA,0.448624748,9.970435777,10.26940306,0.018428038,NA,2.285837432,11.45659738,0.098414309,0.032750962
"MO","609",2.362914431,20.80376412,1166.090811,61.96484809,238.352549,77123.91081,1668.153138,90.5957324,29.09960495,0.078362037,5.416473808,7.517836853,0.023997452,0.038660831,2.096341508,10.53507879,0.02484111,0.021332474
"MO","61",3.306146463,56.33538626,1165.533046,79.18930231,443.9159412,88012.9534,1494.688388,75.24146376,44.37143585,0.102840303,6.520791057,5.891137895,0.027732234,0.042932095,2.080030668,9.496499515,0.035930108,0.01433452
"MO","610",4.362230894,9.414194802,1680.763909,67.3953042,269.4507744,35007.66069,2235.788459,149.8277362,23.17787013,0.09749337,6.059840796,6.060286707,0.010378046,NA,1.540145837,NA,0.030391155,0.021897294
"MO","611",2.937453301,NA,1145.428048,61.82530856,367.9837401,85669.68274,1514.415537,71.67225208,40.92383125,0.058389163,5.836907425,5.074050499,0.017654948,0.049210424,1.82514638,7.313398122,0.048473717,0.01722852
"MO","612",1.276897089,21.46197578,1341.295387,79.89824194,192.534263,49628.24547,1101.730193,68.73544056,NA,NA,15.24982486,10.16100098,0.013973627,NA,2.804553195,7.343921491,0.043667534,0.024237691
"MO","613",3.008776186,40.85868598,1415.975857,101.0663938,637.5622112,114003.0306,1262.949271,62.14971744,56.76868158,0.141926674,6.601918662,8.307876164,0.013250442,NA,4.084902182,8.219236823,0.091167801,0.056755544
"MO","614",3.253854097,NA,1007.059045,44.12684521,234.3722046,62789.12589,1018.921327,64.13579879,22.19121561,0.123723946,7.463838435,10.46069777,0.002259736,NA,3.0177541,5.74347266,0.042398901,0.017208882
"MO","618",1.321704313,11.39634535,1012.010538,96.18475416,779.8088283,96184.64493,1741.233215,52.58547906,44.82008729,0.123339869,9.384606408,10.98937176,0.021898313,0.064288496,1.920176288,8.908070516,0.096658191,0.005465441
"MO","619",2.172810195,15.97780552,978.1055208,92.13934344,820.2058511,39959.87204,1674.175754,104.1164494,32.92316456,0.160952206,9.868788584,17.9280913,0.010866214,NA,1.914331632,9.313439048,0.098404252,0.014091133
"MO","62",1.778960003,10.07265309,1717.520049,90.46646455,692.7613059,99875.68163,2230.734619,69.1087056,48.59855424,0.104334431,10.1057865,11.41903498,0.028936737,0.046839734,1.730573596,13.20045616,0.090104508,0.005292983
"MO","620",2.434685158,73.00161966,1006.151722,123.8979433,345.8520283,96822.02408,2262.055085,82.57542843,56.72967609,NA,13.91564235,10.20068043,0.022778125,0.045842384,2.926266736,NA,0.081770758,0.015994718
"MO","621",1.161548606,17.01178427,893.2063109,126.4304441,393.7528933,42083.69184,1751.935975,103.6119333,46.3273283,NA,17.02730566,NA,0.002498702,NA,2.535028579,9.775213065,0.061273426,0.018109025
"MO","622",1.464841452,24.58683206,845.9211776,63.85754553,406.6361916,119411.6001,1071.787078,41.52147285,36.30607913,0.11195856,5.315827454,9.724491684,0.014662198,0.034083719,3.083932394,5.538205587,0.03636263,0.004650754
"MO","623",2.593580011,11.02568911,1357.866501,71.76384463,636.0510396,46447.16398,1446.669928,104.6620699,24.44951258,0.152555113,9.823711396,14.75737341,NA,NA,3.316800353,9.277465768,0.048221275,NA
"MO","624",5.461453981,16.65974319,1277.520719,49.98315924,428.1272743,71607.42868,1233.878176,64.39829184,33.07996386,0.048888511,3.484153149,7.371580408,0.008340644,NA,2.404953091,7.442895026,0.033164699,0.040260815
"MO","625",0.084696779,16.39880702,990.5677814,75.22615856,480.5177501,34239.85034,1438.525295,74.4011968,16.8670357,0.212201761,10.92637945,13.16938728,NA,NA,1.975515124,8.602565743,0.042368947,0.006034767
"MO","627",2.231194077,14.41251458,NA,97.86508966,561.0199944,87733.97404,1610.337161,113.0238201,56.85884922,0.23120594,11.22232782,12.26959377,0.011751609,NA,4.46862871,11.41272291,0.104963123,0.064750896
"MO","629",NA,NA,1120.170897,50.08855957,332.4120509,41543.35114,1116.732451,61.69538794,31.34833058,0.133016134,9.185781317,9.127278356,0.000919118,NA,2.55167309,6.56127202,0.049399617,0.017149333
"MO","63",2.523830359,30.3058764,741.7853455,69.03293261,324.0390139,109224.7731,1252.138369,45.31139799,46.45756285,NA,8.394584901,21.1188504,0.025769096,0.038546012,1.924464569,6.686679176,0.058566693,0.009540244
"MO","632",1.579574169,17.0007316,1068.372341,59.80550551,398.5598246,47223.88395,1329.116971,87.37996288,37.96006666,0.032399887,4.451789348,7.089974185,0.01097781,NA,1.871451037,7.437820729,0.065028478,0.028378772
"MO","633",2.458965578,51.26902882,1457.284115,55.99826554,382.6917294,97717.96231,856.0797446,78.34770293,28.35607817,0.090800925,6.696004532,6.261960549,0.015675681,0.052859372,3.25163399,5.326394685,0.048189032,0.014105396
"MO","634",3.621950001,13.75172557,1038.541626,87.17401146,228.39177,14057.39336,1641.453034,98.49586616,15.67789592,0.26690856,9.870133406,7.97248414,NA,NA,1.680467764,10.79477982,0.040115786,0.038141211
"MO","635",0.279992921,16.18912808,1182.538877,85.88400564,534.663916,33478.33437,1503.017562,108.1994185,32.37286132,0.173153301,8.32917337,9.704234783,0.004000407,NA,2.597456477,10.52044905,0.054991009,0.030544113
"MO","636",1.626146603,27.65878824,1281.576044,68.58626015,440.853042,63516.19346,1351.226493,96.93002415,30.3316181,0.07566793,8.954138553,11.73861187,NA,0.018165063,1.737028179,8.00894387,0.059815425,0.014679571
"MO","637",NA,38.64994495,1019.882062,66.92435313,847.2287859,74321.97892,1279.79376,77.00899895,34.008463,0.117295321,9.309379269,12.8819,0.004421473,NA,2.67321359,6.833209979,0.048489317,0.029539417
"MO","638",4.430612467,46.029904,1302.546971,84.47715686,508.9056353,52180.55455,1635.170816,100.5637806,36.04809515,0.393309373,10.24731332,12.00783855,0.009742471,NA,3.677893301,9.470209905,0.109524688,0.0452865
"MO","639",3.677867754,13.33509008,910.9286589,66.45627555,667.742851,72541.17335,1386.823721,81.64537635,37.37066953,0.122153454,6.547366703,7.372507193,0.011768341,NA,2.018127624,7.424607876,0.056899183,0.025564673
"MO","640",NA,15.00748125,1354.443404,80.27820601,310.8237831,48897.75604,1391.742203,106.9358759,11.16002264,0.325727358,11.03107015,18.04665123,NA,NA,4.38178637,8.539923018,0.046861178,0.031101556
"MO","641",1.9834611,48.43309617,1095.380049,74.69974195,255.2372576,93802.7947,1403.837056,45.87732767,42.00484468,0.150509053,7.316889811,5.43464872,0.02368712,0.024763865,1.623748245,6.860466936,0.061769916,0.009613168
"MO","642",2.53482194,57.83958806,1021.08311,83.99225797,280.272693,70578.42465,2131.212323,71.27220883,32.13578027,0.073342021,8.182182459,NA,0.015240552,0.083440996,2.050427397,11.21876388,0.046692253,0.010526762
"MO","643",3.549505754,23.48163182,1318.593191,72.43458877,866.1242424,80916.09517,1634.19788,56.00364227,44.98656442,0.064143444,4.638349521,13.37834497,0.009711596,NA,2.53842411,8.394981254,0.064556411,0.021268197
